TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,Amount_Base
TX104731,2025-03-17,AC7758,Raj Reddy,Debit,31.19,GBP,90.9573,2514352.73,Paytm Mall,7725198158.0,paytmmall@biz.com,Utilities,Internet,Canada,Noida,871076,XXXX-XXXX-3617,raj.reddy@example.com,4458886345.0,No,suspected fraud,2836.96
TX100663,2024-05-15,AC3177,Krn Gupt,Debit,17.25,INR,1.0,434850.54,Electroworld,3540295007.0,electroworld@biz.com,Dining,Cafe,UAE,Chennai,789757,XXXX-XXXX-5829,krn.gupt@yahoo.com,543770455.0,Yes,cashback credited,17.25
TX105829,2023-12-19,AC3229,Priya Khan,Debit,169.79,USD,76.7638,2908624.2,Myntra,9752554002.0,myntra@biz.com,Electronics,Mobile,Canada,Mumbai,833658,XXXX-XXXX-1644,priya.khan@gmail.com,5836481907.0,No,manual adjustment,13033.73
TX102099,2024-11-06,AC3329,Rahul Bose,Refund,88.36,INR,1.0,1200064.51,Paytm Mall,9283739796.0,paytmmall@biz.com,Education,Course,India,Gurugram,139585,XXXX-XXXX-9948,rahul.bose@example.com,6131250864.0,No,chargeback requested,88.36
TX101121,2025-02-06,AC8796,Suresh Mehta,Refund,137.61,GBP,98.4688,555876.78,Paytm Mall,1390672882.0,paytmmall@biz.com,Clothing,Men,UAE,Delhi,855215,XXXX-XXXX-8217,suresh.mehta@yahoo.com,5911025861.0,No,suspected fraud,13550.29
TX101661,2024-09-26,AC3262,Maya Khan,Debit,28.74,USD,74.8019,1077476.62,Walmart,-3186182275.0,walmart@biz.com,Automotive,Fuel,Australia,Bengaluru,715282,XXXX-XXXX-XXXX-8281,maya.khan@example.com,7749169473.0,No,cashback credited,2149.81
TX101227,2025-04-06,AC5399,Dev Khan,Credit,27.76,GBP,109.2437,594004.77,Autozone,4979069248.0,autozone@biz.com,Health,Pharmacy,USA,Delhi,777160,4.85779E+15,dev.khan@hotmail.com,8529116679.0,No,nan,3032.61
TX102411,2024-08-13,AC7517,Uma Bose,Debit,209.67,INR,1.0,1412386.06,Flipkart,205140905.0,flipkart@biz.com,Entertainment,Streaming,UK,Gurugram,319875,XXXX-XXXX-6866,uma.bose@yahoo.com,-1659906021.0,No,suspected fraud,209.67
TX101421,2024-06-13,AC8314,asha KUMAR,Debit,119.94,INR,1.0,975866.8,Reliance,6381948606.0,reliance@biz.com,Health,Clinic,USA,Delhi,380312,nan,asha.kumar@hotmail.com,5317239570.0,No,nan,119.94
TX104393,2024-12-13,AC8268,Rahul Reddy,Debit,17.47,INR,1.0,2428217.75,Flipkart,948658313.0,flipkart@biz.com,Clothing,Men,Australia,Jaipur,880938,XXXX-XXXX-5383,rahul.reddy@example.com,8755396918.0,No,monthly subscription,17.47
TX104682,2025-03-24,AC5913,vikram ROY,Credit,193.49,GBP,97.8926,2481812.24,Localmart,1046305083.0,localmart@biz.com,Automotive,Repair,UAE,Kolkata,799924,XXXX-XXXX-9920,vikram.roy@gmail.com,-2565788740.0,No,suspected fraud,18941.24
TX104374,2025-03-19,AC6837,Lina Sharma,Credit,109.22,GBP,98.6454,2420267.58,Flipkart,5893782266.0,flipkart@biz.com,Groceries,Supermarket,UAE,Mumbai,473054,XXXX-XXXX-1939,lina.sharma@gmail.com,7266168041.0,No,nan,10774.05
TX102925,2025-01-31,AC8313,asha GUPTA,Refund,44.82,INR,1.0,1640332.46,Reliance,5659056716.0,reliance@biz.com,Electronics,Mobile,UAE,Pune,352098,XXXX-XXXX-4122,asha.gupta@example.com,8466073981.0,No,promo applied,44.82
TX104554,2025-08-18,AC6593,Maya Iyer,Refund,30.11,INR,1.0,2464671.97,Autozone,-1168060090.0,autozone@biz.com,Travel,Taxi,India,Gurugram,713730,XXXX-XXXX-XXXX-5396,nan,157024349.0,No,monthly subscription,30.11
TX103153,2025-04-16,AC3663,Vikram Das,Credit,21.12,GBP,90.1869,1705821.99,Amazon,9266232769.0,amazon@biz.com,Health,Pharmacy,USA,Hyderabad,692711,XXXX-XXXX-4752,vikram.das@example.com,6725681853.0,No,manual adjustment,1904.75
TX100531,2024-04-07,AC8332,Rahul Mehta,Credit,4.51,GBP,94.2201,276363.78,Walmart,2667696609.0,walmart@biz.com,Automotive,Repair,UK,Hyderabad,643487,XXXX-XXXX-9730,rahul.mehta@example.com,-3128000762.0,No,cashback credited,424.93
TX100078,2025-04-30,AC6315,Sana Mehta,Credit,36.97,USD,79.6208,144704.58,Paytm Mall,-879226218.0,paytmmall@biz.com,Entertainment,Streaming,UAE,Chennai,779160,XXXX-XXXX-5367,sana.mehta@example.com,-5482469650.0,No,repeat purchase,2943.58
TX105610,2025-03-14,AC7488,Suresh Desai,Debit,73.07,USD,73.8114,2872751.97,Zomato,7509971887.0,zomato@biz.com,Education,Books,UAE,Kolkata,591964,XXXX-XXXX-1050,suresh.desai@hotmail.com,4150218968.0,No,nan,5393.4
TX100934,2025-07-13,AC5277,Amit Gupta,Debit,56.15,AED,20.3635,529986.59,Autozone,1856170186.0,autozone@biz.com,Automotive,Repair,Canada,Chennai,490718,4.31002E+15,amit.gupta@yahoo.com,5391449510.0,No,promo applied,1143.41
TX103419,2025-02-19,AC6404,Suresh Singh,Credit,17.49,INR,1.0,1834308.52,Reliance,-2871948450.0,reliance@biz.com,Groceries,Supermarket,UAE,Bengaluru,187003,XXXX-XXXX-1403,suresh.singh@example.com,3654540409.0,No,chargeback requested -- verify contact support,17.49
TX101350,2024-01-13,AC6546,Priya Chopra,Credit,8.13,USD,73.0526,974065.02,Electroworld,6028962435.0,electroworld@biz.com,Health,Clinic,UAE,Mumbai,793747,XXXX-XXXX-XXXX-4468,priya.choprahotmail.com,2611364212.0,No,manual adjustment,593.92
TX101698,2025-03-26,AC9632,Sn Khn,Debit,61.36,INR,1.0,1078350.7,Walmart,6091740093.0,walmart@biz.com,Automotive,Fuel,Canada,Jaipur,125178,XXXX-XXXX-XXXX-9292,sn.khn@yahoo.com,9075704914.0,No,cashback credited,61.36
TX104329,2023-12-30,AC2770,Sam Kumar,Debit,20.45,INR,1.0,2419139.09,Paytm Mall,6378700958.0,paytmmall@biz.com,Travel,Taxi,UAE,Kolkata,872481,XXXX-XXXX-XXXX-8095,sam.kumar@yahoo.com,-8604630463.0,No,promo applied,20.45
TX102940,2025-05-01,AC2702,Amit Patel,Refund,109.5,INR,1.0,1640844.5,Electroworld,6028962435.0,electroworld@biz.com,Electronics,Mobile,USA,Pune,701060,nan,amit.patel@yahoo.com,-4380212947.0,No,manual adjustment,109.5
TX101076,2025-08-14,AC8778,Lina Chopra,Credit,5.11,USD,77.1465,553959.33,Flipkart,8752273352.0,flipkart@biz.com,Automotive,Repair,Canada,Kolkata,120402,XXXX-XXXX-6627,lina.chopra@example.com,3739666359.0,No,suspected fraud,394.22
TX105881,2024-01-01,AC2404,Karan Khan,Debit,176.08,INR,1.0,2922192.63,Reliance,6381948606.0,reliance@biz.com,Dining,Cafe,Canada,Mumbai,203390,XXXX-XXXX-5281,karan.khan@hotmail.com,1209062678.0,No,repeat purchase,176.08
TX104120,2024-04-28,AC3347,Priya Kumar,Credit,15.97,INR,1.0,2235694.09,Zomato,1857714110.0,zomato@biz.com,Groceries,Supermarket,USA,Delhi,304794,XXXX-XXXX-XXXX-9988,priya.kumar@yahoo.com,-6473782046.0,No,monthly subscription,15.97
TX102173,2024-06-24,AC3165,ritu ROY,Credit,39.73,USD,76.1602,1214898.07,Zomato,9808807153.0,zomato@biz.com,Utilities,Internet,Canada,Jaipur,807011,XXXX-XXXX-1255,ritu.roy@example.com,-3258665973.0,No,promo applied,3025.84
TX103288,2024-08-26,AC3321,karan REDDY,Credit,15.59,INR,1.0,1807229.28,Swiggy,6263564505.0,swiggy@biz.com,Dining,Restaurant,UK,Pune,116506,XXXX-XXXX-3639,karan.reddy@gmail.com,6662941098.0,No,nan,15.59
TX103823,2024-01-05,AC4158,Maya Joshi,Credit,41.22,INR,1.0,2118499.51,Electroworld,4183774386.0,electroworld@biz.com,Dining,Restaurant,UK,Kolkata,218345,XXXX-XXXX-9959,maya.joshi@gmail.com,2919208823.0,No,repeat purchase,41.22
TX105659,2025-04-29,AC5399,Anita Chopra,Debit,14.79,USD,82.7951,2874013.65,Starbucks,-3556792092.0,starbucks@biz.com,Dining,FastFood,USA,Noida,936445,XXXX-XXXX-XXXX-3156,anita.chopra@hotmail.com,101918770.0,No,manual adjustment,1224.54
TX104886,2024-05-12,AC2593,Lina Khan,Debit,13.12,INR,1.0,2582385.23,Myntra,-444338102.0,myntra@biz.com,Health,Pharmacy,UK,Mumbai,343243,XXXX-XXXX-8109,lina.khan@hotmail.com,3934311498.0,No,chargeback requested,13.12
TX104347,2023-10-03,AC9329,Suresh Khan,Debit,4.96,INR,1.0,2419594.9,Amazon,3164940000.0,amazon@biz.com,Education,Books,Australia,Jaipur,880938,XXXX-XXXX-XXXX-7046,suresh.khan@gmail.com,8161956414.0,No,chargeback requested,4.96
TX102450,2025-09-09,AC5490,Suresh Gupta,Credit,11.03,USD,72.8777,1435785.46,Paytm Mall,7725198158.0,paytmmall@biz.com,Health,Pharmacy,Australia,Noida,757255,XXXX-XXXX-XXXX-9184,suresh.gupta@yahoo.com,8895524110.0,No,promo applied,803.84
TX101884,2024-08-13,AC6512,Sam Das,Debit,32.08,INR,1.0,1162742.65,Myntra,4807851195.0,myntra@biz.com,Education,Course,UK,Hyderabad,372056,XXXX-XXXX-XXXX-7863,sam.das@hotmail.com,3460714667.0,No,promo applied,32.08
TX105468,2023-11-29,AC3789,Arjun Bose,Credit,22.38,INR,1.0,2825298.89,Zomato,-1646956617.0,zomato@biz.com,Education,Course,Canada,Chennai,838604,4.07573E+15,arjun.bose@gmail.com,-6020460833.0,No,manual adjustment,22.38
TX105731,2023-11-11,AC7428,Lina Mehta,Credit,34.87,AED,18.3951,2901701.27,Electroworld,7203446344.0,electroworld@biz.com,Education,Books,Canada,Hyderabad,427082,XXXX-XXXX-6211,lina.mehta@yahoo.com,8768624264.0,No,suspected fraud,641.44
TX103329,2025-06-04,AC9341,Maya Patel,Refund,90.17,USD,77.2952,1808716.93,Zomato,4150218968.0,zomato@biz.com,Groceries,Supermarket,Canada,Mumbai,862576,XXXX-XXXX-9022,maya.patel@example.com,449825956.0,No,cashback credited -- verify contact support,6969.71
TX104000,2024-07-14,AC9620,Dev Iyer,Refund,11.75,USD,81.1182,2208711.15,Zomato,-3676545251.0,zomato@biz.com,Clothing,Men,UAE,Kolkata,376546,XXXX-XXXX-1871,dev.iyer@gmail.com,8029794827.0,No,repeat purchase,953.14
TX103639,2024-09-08,AC2174,Ritu Gupta,Credit,57.36,GBP,98.9525,1935668.5,Localmart,676286112.0,localmart@biz.com,Utilities,Internet,Australia,Bengaluru,551463,XXXX-XXXX-4396,ritu.gupta@example.com,-3007488167.0,No,suspected fraud,5675.92
TX100228,2024-11-15,AC2405,Rahul Roy,Credit,14.04,USD,78.8717,166485.86,Electroworld,3233616458.0,electroworld@biz.com,Clothing,Women,Australia,Delhi,380312,XXXX-XXXX-3545,rahul.roy@gmail.com,796093673.0,No,manual adjustment,1107.36
TX105835,2025-02-11,AC3940,Raj Gupta,Debit,20.0,USD,81.1179,2913130.99,Flipkart,2143674865.0,flipkart@biz.com,Dining,Restaurant,Australia,Chennai,858318,XXXX-XXXX-XXXX-8777,raj.gupta@yahoo.com,-6731174457.0,No,chargeback requested,1622.36
TX105515,2024-07-04,AC4055,Suresh Kumar,Debit,5.35,GBP,92.2752,2866369.38,Autozone,-2360525697.0,autozone@biz.com,Clothing,Men,USA,Delhi,958611,4.91142E+15,suresh.kumar@gmail.com,1234219789.0,No,repeat purchase,493.67
TX102158,2024-03-23,AC8663,Vikram Singh,Debit,154.16,INR,1.0,1214697.6,Electroworld,6028962435.0,electroworld@biz.com,Automotive,Repair,Canada,Hyderabad,441222,4.47838E+15,vikram.singh@example.com,4508527317.0,No,promo applied,154.16
TX103962,2024-10-06,AC6331,Amit Das,Refund,35.13,INR,1.0,2121826.57,Bigbasket,2120393553.0,bigbasket@biz.com,Electronics,Accessory,India,Kolkata,752228,XXXX-XXXX-XXXX-3378,nan,8489373402.0,No,chargeback requested,35.13
TX100742,2025-09-08,AC8109,Arjun Chopra,Credit,15.65,INR,1.0,445285.0,Myntra,8584685737.0,myntra@biz.com,Groceries,Supermarket,UAE,Hyderabad,129564,XXXX-XXXX-8948,arjun.chopra@yahoo.com,-8810242745.0,No,nan,15.65
TX105181,2024-10-13,AC5620,Karan Singh,Debit,19.38,USD,82.3086,2679734.53,Reliance,2849342654.0,reliance@biz.com,Dining,Cafe,Australia,Hyderabad,537789,nan,karan.singh@hotmail.com,1638154320.0,No,promo applied,1595.14
TX102222,2024-09-08,AC7801,Neha Joshi,Debit,80.89,INR,1.0,1269669.04,Myntra,6937965389.0,myntra@biz.com,Utilities,Water,India,Mumbai,479708,XXXX-XXXX-6037,neha.joshi@hotmail.com,1194192818.0,No,promo applied,80.89
TX102209,2024-02-19,AC3963,Rahul Nair,Debit,33.09,USD,82.4565,1269262.25,Flipkart,6300184033.0,flipkart@biz.com,Automotive,Fuel,Canada,Jaipur,668607,XXXX-XXXX-2282,rahul.nair@yahoo.com,4457944940.0,No,repeat purchase,2728.49
TX100912,2024-09-06,AC1814,Isha Mehta,Credit,44.67,GBP,101.8085,529548.95,Paytm Mall,8010594050.0,paytmmall@biz.com,Groceries,Specialty,India,Gurugram,110763,XXXX-XXXX-2927,isha.mehta@example.com,4592546887.0,No,monthly subscription,4547.79
TX100722,2024-06-19,AC6107,Neha Khan,Credit,6.57,INR,1.0,441343.34,Zomato,9808807153.0,zomato@biz.com,Clothing,Women,USA,Hyderabad,468777,nan,neha.khan@yahoo.com,3474096120.0,No,cashback credited,6.57
TX102226,2025-02-19,AC2085,Ritu Gupta,Credit,181.91,USD,74.1821,1269861.75,Zomato,-580057184.0,zomato@biz.com,Entertainment,Streaming,Canada,Delhi,549212,XXXX-XXXX-XXXX-3148,ritu.gupta@yahoo.com,707449932.0,No,monthly subscription,13494.47
TX104356,2024-02-27,AC4114,Neha Das,Refund,43.49,USD,75.0085,2419713.01,Autozone,5948525914.0,autozone@biz.com,Utilities,Water,Australia,Pune,235400,XXXX-XXXX-3926,neha.das@yahoo.com,2428113813.0,No,manual adjustment,3262.12
TX101665,2025-06-17,AC8375,Rohit Sharma,Debit,32.22,USD,76.5255,1077423.51,Localmart,676286112.0,localmart@biz.com,Electronics,Accessory,India,Noida,730185,XXXX-XXXX-9581,rohit.sharma@yahoo.com,-4062325588.0,No,nan,2465.65
TX105833,2024-04-12,AC3193,Neha Nair,Debit,88.65,AED,20.9044,2913100.33,Shopeasy,578769294.0,shopeasy@biz.com,Automotive,Repair,UAE,Gurugram,517564,XXXX-XXXX-8578,neha.nair@example.com,5745948570.0,No,suspected fraud,1853.18
TX103862,2024-09-02,AC3102,Anita Khan,Debit,32.84,GBP,93.442,2119190.13,Zomato,8824084679.0,zomato@biz.com,Groceries,Supermarket,Canada,Gurugram,765842,XXXX-XXXX-1277,anita.khan@hotmail.com,1253726105.0,No,monthly subscription,3068.64
TX102006,2024-10-21,AC5916,Arjun Khan,Credit,33.16,INR,1.0,0.0,Autozone,7346693135.0,autozone@biz.com,Education,Books,Australia,Pune,153621,4.09124E+15,arjun.khan@gmail.com,3392317204.0,No,nan,33.16
TX104528,2023-10-08,AC5940,Asha Roy,Credit,31.07,INR,1.0,2464052.63,Flipkart,6699009169.0,flipkart@biz.com,Utilities,Water,UAE,Pune,252068,XXXX-XXXX-XXXX-9818,asha.roy@hotmail.com,1196767542.0,No,suspected fraud,31.07
TX100507,2023-11-21,AC7372,Dev Joshi,Refund,11.74,GBP,107.902,260503.47,Autozone,9588038796.0,autozone@biz.com,Health,Pharmacy,UAE,Delhi,679594,XXXX-XXXX-5720,dev.joshi@gmail.com,4289256481.0,No,cashback credited,1266.77
TX101391,2024-07-15,AC2400,Arjun Chopra,Credit,14.68,INR,1.0,975025.27,Localmart,-8716131425.0,localmart@biz.com,Utilities,Internet,USA,Delhi,600384,XXXX-XXXX-2727,arjun.chopra@gmail.com,8099558861.0,No,cashback credited,14.68
TX102406,2025-05-19,AC1339,Suresh Kumar,Credit,6.96,INR,1.0,1412144.17,Shopeasy,1480298899.0,shopeasy@biz.com,Entertainment,Concert,Australia,Hyderabad,999657,XXXX-XXXX-2632,suresh.kumar@hotmail.com,7114189189.0,No,nan,6.96
TX101130,2025-07-17,AC1660,Amit Desai,Debit,48.7,USD,82.7308,556133.12,Starbucks,3913113314.0,starbucks@biz.com,Utilities,Electricity,USA,Delhi,901812,XXXX-XXXX-7914,amit.desai@example.com,2221830716.0,No,chargeback requested,4028.99
TX105531,2024-03-22,AC4839,Rohit Singh,Debit,13.48,INR,1.0,2866562.93,Zomato,9808807153.0,zomato@biz.com,Dining,FastFood,USA,Chennai,618629,XXXX-XXXX-4593,rohit.singh@example.com,4764380487.0,No,nan,13.48
TX102572,2024-05-05,AC7403,Uma Mehta,Credit,23.11,AED,19.677,1558047.91,Swiggy,859511226.0,swiggy@biz.com,Automotive,Fuel,India,Pune,640884,XXXX-XXXX-3436,uma.mehta@gmail.com,6268860888.0,No,repeat purchase,454.74
TX100134,2024-02-25,AC8688,Karan Chopra,Debit,10.99,USD,72.3677,155403.06,Swiggy,7525993573.0,swiggy@biz.com,Health,Pharmacy,Australia,Noida,350091,XXXX-XXXX-4531,karan.chopra@yahoo.com,9172319394.0,No,manual adjustment,795.32
TX105011,2024-03-17,AC6461,Rohit Das,Debit,79.86,INR,1.0,2624666.87,Flipkart,5733645821.0,flipkart@biz.com,Utilities,Electricity,Canada,Chennai,478991,XXXX-XXXX-7619,nan,3854297583.0,No,monthly subscription,79.86
TX102258,2025-05-25,AC7278,Uma Sharma,Debit,1.45,AED,21.0767,1270665.49,Shopeasy,6743576175.0,shopeasy@biz.com,Clothing,Women,UK,Mumbai,854470,XXXX-XXXX-9508,uma.sharma@gmail.com,8429560173.0,No,monthly subscription,30.56
TX104931,2025-08-31,AC8930,Anita Chopra,Debit,2.39,USD,72.8788,2592432.53,Myntra,2924819890.0,myntra@biz.com,Education,Books,Canada,Gurugram,433850,XXXX-XXXX-XXXX-9248,anita.chopra@yahoo.com,8554284523.0,No,repeat purchase,174.18
TX101740,2025-05-04,AC4332,Anita Khan,Refund,29.21,AED,19.316,1143237.41,Localmart,-3654906349.0,localmart@biz.com,Clothing,Men,India,Mumbai,840095,XXXX-XXXX-5844,anita.khan@example.com,1838098350.0,No,nan,564.22
TX101406,2025-03-02,AC5537,Ritu Sharma,Credit,6.01,USD,80.3908,975164.04,Starbucks,-6188846141.0,starbucks@biz.com,Clothing,Women,Canada,Kolkata,623399,XXXX-XXXX-XXXX-8298,ritu.sharma@gmail.com,2401243896.0,No,promo applied,483.15
TX105517,2024-07-11,AC6940,Amit Bose,Refund,70.23,GBP,96.0006,2866434.83,Amazon,9709285545.0,amazon@biz.com,Dining,Cafe,UK,Hyderabad,409355,4.04267E+15,amit.bose@yahoo.com,7430527635.0,No,chargeback requested,6742.12
TX101329,2025-06-23,AC9251,Rahul Mehta,Refund,68.03,AED,20.2282,965535.65,Autozone,9973924956.0,autozone@biz.com,Clothing,Women,Canada,Delhi,492579,XXXX-XXXX-XXXX-4671,rahul.mehta@gmail.com,8821439103.0,No,cashback credited,1376.12
TX102633,2024-05-19,AC7087,Amit Bose,Debit,48.11,USD,77.8828,1560228.58,Bigbasket,323250652.0,bigbasket@biz.com,Utilities,Water,USA,Pune,519679,XXXX-XXXX-2417,amit.bose@gmail.com,9660905146.0,No,chargeback requested,3746.94
TX100949,2025-03-22,AC5843,Raj Reddy,Credit,44.35,USD,82.7913,537588.35,Myntra,4807851195.0,myntra@biz.com,Groceries,Supermarket,USA,Mumbai,322961,XXXX-XXXX-XXXX-3547,raj.reddy@yahoo.com,590158278.0,No,monthly subscription,3671.79
TX102331,2024-04-24,AC2361,Sam Bose,Credit,30.39,INR,1.0,1273129.84,Autozone,8318698415.0,autozone@biz.com,Groceries,Supermarket,Canada,Delhi,967378,4.85519E+15,sam.bose@yahoo.com,6081118415.0,No,suspected fraud,30.39
TX105682,2024-09-19,AC6517,isha KUMAR,Refund,9.89,USD,78.6558,2900610.94,Autozone,4661358037.0,autozone@biz.com,Electronics,Accessory,India,Hyderabad,641259,nan,nan,8635541417.0,No,promo applied,777.91
TX103166,2024-12-11,AC9029,Isha Singh,Refund,20.74,USD,75.797,1705950.95,Zomato,1923144367.0,zomato@biz.com,Groceries,Supermarket,India,Gurugram,256083,4.24066E+15,isha.singh@yahoo.com,1665794955.0,No,-- verify contact support,1572.03
TX100991,2024-09-27,AC4461,Rohit Iyer,Credit,2.86,GBP,96.5876,540264.71,Electroworld,1330944268.0,electroworld@biz.com,Dining,Cafe,Australia,Jaipur,880938,XXXX-XXXX-3649,rohit.iyer@hotmail.com,-3491516553.0,No,promo applied,276.24
TX100740,2023-10-27,AC1795,Isha Iyer,Debit,3.64,INR,1.0,441712.17,Swiggy,-9921202862.0,swiggy@biz.com,Utilities,Internet,UK,Chennai,298688,XXXX-XXXX-6872,isha.iyer@hotmail.com,2423777855.0,No,manual adjustment,3.64
TX103236,2024-07-05,AC9596,Suresh Roy,Refund,110.93,GBP,108.515,1714209.69,Autozone,3997043859.0,autozone@biz.com,Utilities,Electricity,USA,Delhi,132761,XXXX-XXXX-9765,suresh.roy@hotmail.com,-7443863246.0,No,chargeback requested,12037.57
TX101010,2024-10-07,AC5255,Anita Chopra,Credit,160.91,AED,20.5777,540981.96,Flipkart,2910115780.0,flipkart@biz.com,Clothing,Women,India,Chennai,177428,XXXX-XXXX-9869,anita.chopragmail.com,3088364149.0,No,monthly subscription,3311.16
TX100195,2024-08-14,AC3480,Lina Sharma,Credit,52.58,GBP,91.574,163781.4,Zomato,6406060328.0,zomato@biz.com,Utilities,Electricity,UK,Jaipur,899547,XXXX-XXXX-XXXX-8000,lina.sharma@hotmail.com,9138248832.0,No,suspected fraud,4814.96
TX103265,2024-06-02,AC6419,My Nir,Debit,340.18,GBP,101.9206,1774479.16,Walmart,-7705561201.0,walmart@biz.com,Clothing,Men,UAE,Delhi,311284,XXXX-XXXX-6692,my.nir@example.com,5578407149.0,No,suspected fraud,34671.35
TX105246,2025-02-27,AC7051,Raj Singh,Debit,16.12,INR,1.0,2682390.67,Localmart,-949023762.0,localmart@biz.com,Health,Clinic,UAE,Kolkata,221183,XXXX-XXXX-XXXX-3563,raj.singh@hotmail.com,5207062341.0,No,suspected fraud,16.12
TX101188,2025-07-12,AC2071,Arjun Gupta,Debit,64.08,USD,74.1899,565160.29,Autozone,-4062325588.0,autozone@biz.com,Health,Pharmacy,UAE,Bengaluru,481209,XXXX-XXXX-9566,arjun.gupta@yahoo.com,-9742496608.0,No,nan,4754.09
TX101801,2025-05-26,AC2480,Uma Kumar,Debit,30.79,GBP,106.342,1131147.63,Myntra,2337347545.0,myntra@biz.com,Education,Books,Canada,Delhi,961269,XXXX-XXXX-2433,uma.kumar@example.com,1398719886.0,No,promo applied,3274.27
TX104466,2025-03-26,AC4839,Isha Bose,Credit,91.84,INR,1.0,2462485.69,Myntra,9123796604.0,myntra@biz.com,Automotive,Repair,Australia,Mumbai,913638,XXXX-XXXX-1247,isha.bose@yahoo.com,7795718232.0,No,cashback credited,91.84
TX102568,2025-07-17,AC5938,Suresh Mehta,Debit,92.77,INR,1.0,1558006.52,Zomato,3363550047.0,zomato@biz.com,Utilities,Electricity,Australia,Chennai,341055,XXXX-XXXX-XXXX-9905,suresh.mehta@hotmail.com,7554897357.0,No,chargeback requested,92.77
TX103825,2023-10-25,AC2832,Anita Khan,Debit,135.11,USD,78.8931,2118574.48,Starbucks,-5448520594.0,starbucks@biz.com,Utilities,Electricity,USA,Jaipur,156193,XXXX-XXXX-1765,anita.khan@example.com,8358220143.0,No,nan,10659.25
TX104446,2024-02-11,AC3092,Neha Reddy,Debit,11.54,GBP,101.806,2452625.14,Bigbasket,4929511544.0,bigbasket@biz.com,Utilities,Internet,Canada,Noida,801035,nan,neha.reddy@hotmail.com,465904193.0,No,monthly subscription,1174.84
TX100904,2025-07-25,AC4569,Priya Singh,Debit,41.65,AED,19.4382,529174.39,Reliance,-2472144923.0,reliance@biz.com,Education,Course,USA,Pune,575983,XXXX-XXXX-XXXX-7738,priya.singh@hotmail.com,5522429525.0,No,nan,809.6
TX101790,2024-12-29,AC2044,Priya Das,Debit,3.49,GBP,94.2854,1130811.39,Autozone,1856170186.0,autozone@biz.com,Automotive,Repair,USA,Jaipur,553511,XXXX-XXXX-XXXX-4347,priya.das@example.com,-9117652360.0,No,manual adjustment,329.06
TX104853,2025-01-04,AC5370,Neha Reddy,Credit,39.59,USD,77.2277,2580694.19,Shopeasy,4311350117.0,shopeasy@biz.com,Clothing,Men,UK,Jaipur,923330,XXXX-XXXX-4717,neha.reddy@hotmail.com,675418875.0,No,chargeback requested,3057.44
TX103446,2025-06-15,AC2005,Isha Joshi,Refund,28.97,USD,73.1335,1850286.58,Myntra,4407252882.0,myntra@biz.com,Dining,Cafe,India,Noida,330435,XXXX-XXXX-5727,isha.joshi@gmail.com,2552201340.0,No,repeat purchase,2118.68
TX105860,2025-07-21,AC7536,Vikram Nair,Credit,147.24,GBP,91.0668,2914056.4,Bigbasket,2949621378.0,bigbasket@biz.com,Automotive,Repair,USA,Chennai,311569,XXXX-XXXX-1816,vikram.nair@yahoo.com,8519180056.0,No,promo applied,13408.68
TX103991,2023-12-07,AC7408,Anita Bose,Refund,18.81,USD,81.132,2208487.28,Swiggy,7557223034.0,swiggy@biz.com,Automotive,Repair,USA,Noida,703336,XXXX-XXXX-9693,anita.bose@examplecom,9574374669.0,No,cashback credited,1526.09
TX104999,2024-08-29,AC5449,Maya Reddy,Debit,11.97,USD,74.2978,2624386.75,Zomato,3635478761.0,zomato@biz.com,Clothing,Women,USA,Gurugram,345278,nan,maya.reddy@examplecom,9923861243.0,No,repeat purchase,889.34
TX101189,2024-05-29,AC2780,Maya Patel,Debit,10.36,USD,78.4647,565165.47,Flipkart,-9809072914.0,flipkart@biz.com,Electronics,Accessory,USA,Bengaluru,313942,4.28697E+15,maya.patel@yahoo.com,8213532152.0,No,cashback credited,812.89
